longitude,latitude,CanopyCover,Aspect,Elevation,SlopeD,CanopyBulkDensity,CanopyBaseHeight,CanopyHeight,40FireBehaviorFuel,PopDensity,BuildingDensity,HUDen
-117.4190093,48.02354193,45.0,-1.0,678.0,2.0,8.0,12.0,45.0,188.0,22.0,16.0,9.0
-117.62653,47.36025848,45.0,69.0,688.0,5.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.5023999,47.61961058,0.0,295.0,717.0,4.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
-117.5157548,48.01730154,25.0,-1.0,664.0,2.0,1.0,46.0,25.0,122.0,48.0,41.0,13.0
-117.3218723,48.0254545,0.0,-1.0,636.0,2.0,0.0,0.0,0.0,122.0,14.0,8.0,4.0
-117.3226666,47.79308267,0.0,-1.0,580.0,1.0,0.0,0.0,0.0,102.0,27.0,32.0,6.0
-117.4348735,47.95455189,0.0,-1.0,662.0,1.0,0.0,0.0,0.0,91.0,59.0,65.0,17.0
-117.0972781,47.32047556,0.0,167.0,884.0,8.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.4598248,47.66553983,0.0,204.0,525.0,15.0,0.0,0.0,0.0,91.0,173.0,114.0,84.0
-117.2636108,47.77371779,0.0,-1.0,572.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.1395117,47.56145407,65.0,17.0,863.0,8.0,16.0,14.0,65.0,165.0,0.0,0.0,0.0
-117.1754991,47.69782523,0.0,176.0,628.0,3.0,0.0,0.0,0.0,91.0,221.0,154.0,106.0
-117.2408917,47.63668352,45.0,219.0,618.0,5.0,6.0,20.0,45.0,183.0,1801.0,527.0,551.0
-117.1930498,47.87760331,65.0,307.0,980.0,18.0,16.0,14.0,65.0,165.0,0.0,0.0,0.0
-117.3743712,47.49215044,0.0,-1.0,722.0,2.0,0.0,0.0,0.0,122.0,24.0,16.0,9.0
-117.4973783,47.64731683,0.0,-1.0,684.0,1.0,0.0,0.0,0.0,103.0,45.0,49.0,20.0
-117.1423477,47.27084138,0.0,148.0,786.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7358784,47.49699942,0.0,-1.0,723.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.3766937,47.50666264,25.0,12.0,729.0,3.0,6.0,28.0,25.0,122.0,0.0,0.0,0.0
-117.5972956,47.74734349,25.0,176.0,642.0,25.0,4.0,23.0,25.0,162.0,0.0,0.0,0.0
-117.5807172,47.32825339,25.0,-1.0,708.0,1.0,4.0,36.0,25.0,162.0,0.0,0.0,0.0
-117.3974551,47.60263461,45.0,211.0,650.0,18.0,8.0,3.0,45.0,188.0,117.0,57.0,62.0
-117.7540278,47.70704513,0.0,314.0,783.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.0648168,47.66725615,65.0,297.0,768.0,23.0,16.0,3.0,65.0,162.0,0.0,0.0,0.0
-117.7240936,47.7632759,25.0,-1.0,751.0,0.0,6.0,7.0,25.0,161.0,0.0,0.0,0.0
-117.0664479,48.01464969,25.0,85.0,917.0,7.0,6.0,5.0,25.0,142.0,0.0,0.0,0.0
-117.6219976,47.28429733,0.0,127.0,676.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.6722557,47.79202529,0.0,-1.0,751.0,0.0,0.0,0.0,0.0,102.0,71.0,74.0,29.0
-117.3124562,47.61252305,0.0,241.0,795.0,6.0,0.0,0.0,0.0,93.0,37.0,24.0,14.0
-117.3593332,47.53987465,0.0,51.0,641.0,6.0,0.0,0.0,0.0,91.0,7.0,8.0,3.0
-117.1413748,47.44274532,0.0,260.0,752.0,5.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.7135445,47.31800205,0.0,-1.0,648.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.7253608,47.71766837,0.0,169.0,756.0,4.0,0.0,0.0,0.0,121.0,18.0,16.0,8.0
-117.1800822,47.91389498,45.0,208.0,986.0,16.0,8.0,5.0,45.0,188.0,0.0,0.0,0.0
-117.1061919,47.7937048,0.0,-1.0,648.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
-117.0804298,47.55698131,75.0,97.0,1179.0,18.0,22.0,12.0,75.0,165.0,0.0,0.0,0.0
-117.1550771,47.75199428,75.0,41.0,902.0,18.0,22.0,8.0,75.0,165.0,0.0,0.0,0.0
-117.5191436,47.58941438,0.0,-1.0,723.0,1.0,0.0,0.0,0.0,91.0,49.0,57.0,19.0
-117.4943618,47.90523581,0.0,-1.0,617.0,0.0,0.0,0.0,0.0,121.0,32.0,49.0,22.0
-117.7068825,47.38861048,35.0,124.0,683.0,6.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.6298376,47.75815182,35.0,-1.0,733.0,1.0,6.0,10.0,35.0,162.0,8.0,8.0,3.0
-117.258097,47.8259627,0.0,-1.0,724.0,1.0,0.0,0.0,0.0,93.0,66.0,81.0,22.0
-117.2264439,48.01355848,25.0,253.0,659.0,5.0,4.0,28.0,25.0,186.0,0.0,0.0,0.0
-117.4783513,47.50216007,35.0,-1.0,708.0,0.0,6.0,8.0,35.0,183.0,9.0,8.0,3.0
-117.6574985,47.75302116,25.0,-1.0,736.0,1.0,6.0,3.0,25.0,162.0,0.0,0.0,0.0
-117.326799,47.74821983,0.0,206.0,661.0,17.0,0.0,0.0,0.0,122.0,21.0,16.0,7.0
-117.6866313,47.47812868,0.0,-1.0,708.0,1.0,0.0,0.0,0.0,122.0,41.0,32.0,14.0
-117.2455231,47.68805015,0.0,-1.0,608.0,0.0,0.0,0.0,0.0,91.0,898.0,470.0,312.0
-117.0725571,47.7576746,0.0,-1.0,649.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
-117.3725055,47.68503031,0.0,-1.0,603.0,1.0,0.0,0.0,0.0,91.0,2783.0,1354.0,1090.0
-117.6191548,47.64456855,0.0,-1.0,735.0,2.0,0.0,0.0,0.0,102.0,5.0,8.0,3.0
-117.3436543,47.33887541,0.0,-1.0,733.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.07184,48.00321815,45.0,233.0,762.0,11.0,8.0,5.0,45.0,188.0,4.0,24.0,5.0
-117.204425,48.00447883,0.0,299.0,731.0,12.0,0.0,0.0,0.0,183.0,10.0,8.0,4.0
-117.3694062,47.87504666,25.0,-1.0,512.0,0.0,1.0,100.0,25.0,122.0,83.0,37.0,24.0
-117.7007968,47.80249371,0.0,259.0,730.0,3.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.5581391,47.73874911,0.0,156.0,545.0,4.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
-117.6932974,47.59380045,0.0,-1.0,733.0,1.0,0.0,0.0,0.0,91.0,0.0,8.0,0.0
-117.389174,47.60003272,0.0,229.0,698.0,23.0,0.0,0.0,0.0,91.0,943.0,308.0,301.0
-117.5292944,47.89895361,45.0,52.0,651.0,7.0,8.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.187561,47.57632898,0.0,133.0,822.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.5284747,47.33469445,0.0,255.0,738.0,8.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.2661856,47.49010749,25.0,15.0,619.0,11.0,3.0,100.0,25.0,161.0,0.0,0.0,0.0
-117.4881449,47.94806281,45.0,64.0,657.0,5.0,8.0,3.0,45.0,188.0,176.0,73.0,51.0
-117.7204625,47.81861466,45.0,323.0,629.0,11.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.4848859,47.94639089,55.0,-1.0,647.0,1.0,11.0,3.0,55.0,162.0,107.0,114.0,38.0
-117.4243798,47.71523558,0.0,-1.0,630.0,1.0,0.0,0.0,0.0,91.0,1322.0,811.0,519.0
-117.3150618,47.50318386,25.0,176.0,611.0,10.0,4.0,57.0,25.0,142.0,39.0,32.0,11.0
-117.143484,47.99418666,35.0,272.0,852.0,11.0,6.0,36.0,35.0,142.0,0.0,0.0,0.0
-117.4872178,47.5067214,25.0,-1.0,708.0,0.0,6.0,7.0,25.0,183.0,0.0,0.0,0.0
-117.1073791,47.89950924,75.0,259.0,1273.0,21.0,22.0,3.0,75.0,165.0,0.0,0.0,0.0
-117.7134503,47.63986941,0.0,139.0,700.0,3.0,0.0,0.0,0.0,93.0,10.0,8.0,3.0
-117.1030427,48.02787063,45.0,272.0,1014.0,13.0,8.0,14.0,45.0,142.0,0.0,0.0,0.0
-117.2559298,48.02598198,25.0,-1.0,640.0,1.0,4.0,59.0,25.0,162.0,0.0,0.0,0.0
-117.1383771,47.65307413,0.0,-1.0,639.0,1.0,0.0,0.0,0.0,91.0,588.0,438.0,233.0
-117.6249886,47.29354235,0.0,151.0,674.0,4.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.7713253,47.7512641,0.0,-1.0,770.0,2.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
-117.0542524,47.67044435,45.0,104.0,711.0,4.0,8.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.1242964,47.341346,0.0,333.0,854.0,5.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.2631013,47.28084127,0.0,51.0,793.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7383132,47.6685145,0.0,306.0,753.0,3.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.1929255,47.95009522,35.0,358.0,864.0,14.0,6.0,9.0,35.0,142.0,0.0,0.0,0.0
-117.2489419,47.93798483,35.0,352.0,702.0,10.0,6.0,9.0,35.0,142.0,0.0,0.0,0.0
-117.6721752,47.84419447,45.0,-1.0,617.0,2.0,8.0,25.0,45.0,188.0,0.0,0.0,0.0
-117.4223462,48.0158716,0.0,198.0,684.0,3.0,0.0,0.0,0.0,122.0,73.0,57.0,33.0
-117.2238663,47.85017226,45.0,178.0,670.0,11.0,8.0,25.0,45.0,186.0,0.0,0.0,0.0
-117.192737,47.91180492,0.0,149.0,889.0,12.0,0.0,0.0,0.0,122.0,34.0,16.0,10.0
-117.3662196,47.96544032,45.0,258.0,593.0,5.0,8.0,5.0,45.0,188.0,5.0,8.0,2.0
-117.3526693,48.02823442,45.0,-1.0,645.0,1.0,8.0,3.0,45.0,188.0,49.0,41.0,22.0
-117.5811897,47.46580114,0.0,-1.0,713.0,1.0,0.0,0.0,0.0,91.0,10.0,8.0,4.0
-117.4226213,47.4882681,0.0,-1.0,727.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.0441757,48.03787467,75.0,-1.0,765.0,2.0,22.0,8.0,75.0,165.0,0.0,0.0,0.0
-117.6210662,47.32194849,0.0,-1.0,700.0,2.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
-117.6567684,47.54943525,0.0,90.0,725.0,4.0,0.0,0.0,0.0,91.0,263.0,189.0,113.0
-117.4013274,47.32090777,0.0,83.0,764.0,8.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.3262657,47.31779484,0.0,276.0,760.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7736927,47.60324508,0.0,-1.0,734.0,2.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0
-117.1051099,47.54579169,35.0,167.0,881.0,10.0,6.0,24.0,35.0,162.0,34.0,16.0,11.0
-117.1545714,47.50889689,0.0,-1.0,794.0,0.0,0.0,0.0,0.0,93.0,25.0,24.0,7.0
-117.1387585,47.67709654,0.0,-1.0,619.0,0.0,0.0,0.0,0.0,91.0,2603.0,925.0,916.0
-117.4742336,47.81362047,0.0,48.0,768.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.6194402,47.50389189,0.0,288.0,763.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.1335584,47.84459887,35.0,331.0,880.0,3.0,6.0,9.0,35.0,142.0,0.0,0.0,0.0
-117.0799685,47.50184138,0.0,-1.0,793.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.513012,47.69485324,35.0,-1.0,681.0,1.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.1545731,47.55846913,65.0,311.0,869.0,10.0,16.0,6.0,65.0,165.0,0.0,0.0,0.0
-117.6005757,47.42366633,0.0,-1.0,699.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.3478916,47.91188564,25.0,135.0,566.0,3.0,4.0,23.0,25.0,162.0,113.0,73.0,35.0
-117.4226887,47.88337546,0.0,-1.0,598.0,2.0,0.0,0.0,0.0,91.0,54.0,41.0,17.0
-117.1230091,47.67246955,0.0,-1.0,626.0,1.0,0.0,0.0,0.0,122.0,59.0,8.0,33.0
-117.1954146,47.29611972,0.0,293.0,778.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.473832,47.39792938,0.0,-1.0,732.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7147612,47.81362288,0.0,45.0,717.0,7.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0
-117.4492924,47.4951468,0.0,-1.0,711.0,0.0,0.0,0.0,0.0,122.0,64.0,41.0,23.0
-117.4123365,47.6250233,45.0,-1.0,711.0,1.0,6.0,20.0,45.0,183.0,2331.0,1298.0,1005.0
-117.6784512,47.68464883,35.0,182.0,692.0,13.0,6.0,10.0,35.0,162.0,46.0,65.0,24.0
-117.5185253,47.35714027,0.0,-1.0,714.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.3613563,47.63757273,0.0,334.0,678.0,3.0,0.0,0.0,0.0,91.0,1979.0,1022.0,818.0
-117.2614868,47.95685805,0.0,-1.0,666.0,1.0,0.0,0.0,0.0,121.0,91.0,73.0,32.0
-117.7463559,47.64183292,0.0,-1.0,739.0,0.0,0.0,0.0,0.0,102.0,56.0,41.0,9.0
-117.3575792,47.44198202,0.0,329.0,756.0,3.0,0.0,0.0,0.0,93.0,15.0,24.0,8.0
-117.6899998,47.74527153,0.0,-1.0,724.0,2.0,0.0,0.0,0.0,91.0,47.0,41.0,19.0
-117.7158146,47.76028496,25.0,-1.0,750.0,2.0,6.0,3.0,25.0,162.0,0.0,0.0,0.0
-117.7446215,47.26246527,0.0,-1.0,700.0,1.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.1687302,47.53406565,25.0,161.0,913.0,13.0,6.0,9.0,25.0,162.0,20.0,16.0,7.0
-117.1253918,47.54871758,45.0,206.0,983.0,13.0,8.0,3.0,45.0,188.0,0.0,0.0,0.0
-117.2752497,47.76622876,0.0,-1.0,573.0,1.0,0.0,0.0,0.0,102.0,9.0,8.0,3.0
-117.2545458,47.36052421,0.0,69.0,760.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.3181473,47.66503948,0.0,-1.0,594.0,0.0,0.0,0.0,0.0,91.0,57.0,260.0,8.0
-117.3795362,47.61818626,0.0,-1.0,730.0,1.0,0.0,0.0,0.0,91.0,1288.0,389.0,350.0
-117.0465498,47.73653341,0.0,-1.0,648.0,1.0,0.0,0.0,0.0,99.0,74.0,49.0,25.0
-117.4442483,47.3135807,0.0,46.0,753.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.3146964,47.64134606,45.0,136.0,658.0,3.0,6.0,20.0,45.0,183.0,332.0,138.0,122.0
-117.6474107,47.44653323,0.0,-1.0,720.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.6947328,47.79809141,0.0,-1.0,748.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.1596952,47.47021963,0.0,240.0,766.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7451907,47.74876795,0.0,-1.0,756.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.2978132,47.36215303,0.0,-1.0,745.0,0.0,0.0,0.0,0.0,102.0,4.0,8.0,2.0
-117.2724058,47.42337988,45.0,147.0,643.0,8.0,12.0,3.0,45.0,161.0,0.0,0.0,0.0
-117.2573459,47.63838682,45.0,-1.0,622.0,2.0,6.0,20.0,45.0,183.0,1537.0,624.0,599.0
-117.0826208,47.28165572,45.0,290.0,1041.0,21.0,8.0,9.0,45.0,188.0,0.0,0.0,0.0
-117.5382162,47.57371434,25.0,-1.0,739.0,2.0,6.0,9.0,25.0,162.0,73.0,57.0,26.0
-117.4327422,47.77218843,15.0,-1.0,477.0,1.0,1.0,19.0,15.0,122.0,0.0,0.0,0.0
-117.2198885,47.63673176,0.0,-1.0,637.0,0.0,0.0,0.0,0.0,91.0,1446.0,584.0,481.0
-117.0917622,47.47553912,0.0,51.0,789.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.6481425,47.40339178,0.0,-1.0,711.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0
-117.7762252,47.49907632,35.0,302.0,720.0,4.0,6.0,24.0,35.0,162.0,21.0,16.0,9.0
-117.3245942,47.50880469,0.0,321.0,743.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.389819,47.87614001,0.0,44.0,619.0,5.0,0.0,0.0,0.0,91.0,79.0,81.0,36.0
-117.4884646,47.83667122,0.0,266.0,730.0,10.0,0.0,0.0,0.0,122.0,19.0,16.0,7.0
-117.368863,47.50469881,35.0,-1.0,726.0,1.0,9.0,3.0,35.0,162.0,0.0,0.0,0.0
-117.317414,47.79445261,0.0,-1.0,579.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.1503348,47.96050192,75.0,240.0,999.0,13.0,22.0,12.0,75.0,165.0,0.0,0.0,0.0
-117.3736475,47.90024095,0.0,350.0,569.0,3.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.5108789,47.99904047,0.0,-1.0,663.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
-117.0996494,47.51299351,0.0,-1.0,794.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7672169,47.61206937,0.0,-1.0,723.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7941396,47.70429416,0.0,32.0,771.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.8154316,47.80562534,15.0,-1.0,537.0,1.0,5.0,3.0,15.0,122.0,0.0,0.0,0.0
-117.1162111,47.5524221,45.0,129.0,980.0,20.0,8.0,12.0,45.0,188.0,0.0,0.0,0.0
-117.7207553,47.4728282,25.0,-1.0,705.0,2.0,4.0,11.0,25.0,183.0,0.0,0.0,0.0
-117.0419265,47.32082326,0.0,339.0,832.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.4880908,47.45965467,45.0,301.0,711.0,4.0,8.0,12.0,45.0,188.0,33.0,32.0,13.0
-117.0806563,48.03012189,65.0,39.0,1097.0,23.0,12.0,63.0,65.0,165.0,0.0,0.0,0.0
-117.2160351,47.64140996,0.0,-1.0,636.0,0.0,0.0,0.0,0.0,91.0,1874.0,689.0,556.0
-117.3444196,48.01024105,0.0,-1.0,631.0,2.0,0.0,0.0,0.0,122.0,47.0,49.0,18.0
-117.7376217,47.283729,0.0,159.0,641.0,3.0,0.0,0.0,0.0,102.0,0.0,16.0,1.0
-117.4516704,47.82357674,0.0,195.0,624.0,5.0,0.0,0.0,0.0,91.0,76.0,65.0,26.0
-117.6150409,47.64262491,0.0,-1.0,731.0,1.0,0.0,0.0,0.0,91.0,137.0,41.0,54.0
-117.5328172,47.33216672,0.0,287.0,717.0,4.0,0.0,0.0,0.0,93.0,11.0,41.0,8.0
-117.695303,47.3423016,0.0,304.0,732.0,13.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.1281727,47.46597003,0.0,199.0,740.0,8.0,0.0,0.0,0.0,102.0,15.0,24.0,7.0
-117.0970403,47.39448103,0.0,347.0,782.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.577426,47.5417443,0.0,264.0,754.0,4.0,0.0,0.0,0.0,122.0,18.0,16.0,6.0
-117.1828847,47.44686029,0.0,-1.0,788.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.2373869,47.2994077,0.0,-1.0,800.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.5041028,47.34412237,0.0,87.0,756.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.4955604,47.96447948,0.0,39.0,660.0,3.0,0.0,0.0,0.0,102.0,31.0,16.0,8.0
-117.3194668,47.81407684,0.0,199.0,589.0,3.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.3035903,47.31289674,0.0,295.0,757.0,3.0,0.0,0.0,0.0,102.0,49.0,41.0,16.0
-117.1676667,47.76124768,45.0,261.0,903.0,13.0,8.0,5.0,45.0,188.0,0.0,0.0,0.0
-117.7514904,47.52123872,25.0,-1.0,728.0,2.0,6.0,9.0,25.0,162.0,0.0,0.0,0.0
-117.7804239,47.36089914,0.0,104.0,662.0,6.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.4966963,48.04140678,0.0,-1.0,702.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.1687074,47.32541118,0.0,82.0,779.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.4530806,47.7064533,0.0,-1.0,621.0,1.0,0.0,0.0,0.0,91.0,2658.0,1354.0,849.0
-117.5872598,47.44837806,35.0,-1.0,708.0,1.0,6.0,3.0,35.0,162.0,0.0,0.0,0.0
-117.7317623,47.34031595,0.0,-1.0,659.0,1.0,0.0,0.0,0.0,102.0,12.0,18.0,5.0
-117.1519182,47.97000467,35.0,250.0,960.0,16.0,6.0,16.0,35.0,142.0,0.0,0.0,0.0
-117.7756514,47.39355171,35.0,-1.0,684.0,1.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.194715,47.51209473,0.0,-1.0,780.0,2.0,0.0,0.0,0.0,102.0,15.0,32.0,7.0
-117.1754538,47.56664502,0.0,-1.0,766.0,2.0,0.0,0.0,0.0,103.0,77.0,65.0,24.0
-117.441666,48.02312242,25.0,-1.0,682.0,1.0,1.0,19.0,25.0,102.0,21.0,16.0,9.0
-117.3065891,47.89067978,35.0,292.0,598.0,3.0,1.0,100.0,35.0,161.0,0.0,0.0,0.0
-117.1107352,47.33575467,0.0,358.0,833.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.7244146,47.58725902,0.0,10.0,755.0,4.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0
-117.0641346,47.95950698,45.0,26.0,1053.0,19.0,8.0,10.0,45.0,142.0,0.0,0.0,0.0
-117.1407755,47.94422288,65.0,342.0,1075.0,11.0,16.0,10.0,65.0,165.0,0.0,0.0,0.0
-117.8132788,47.44016072,35.0,331.0,691.0,4.0,6.0,10.0,35.0,162.0,0.0,0.0,0.0
-117.5217812,47.69524422,0.0,81.0,678.0,4.0,0.0,0.0,0.0,91.0,40.0,32.0,15.0
-117.0807291,47.37946768,0.0,-1.0,798.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0
-117.482213,47.32445357,0.0,16.0,761.0,6.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.251569,47.53697758,0.0,154.0,747.0,3.0,0.0,0.0,0.0,93.0,18.0,16.0,7.0
-117.0851561,47.44068722,45.0,164.0,743.0,6.0,8.0,25.0,45.0,188.0,0.0,0.0,0.0
-117.3808088,48.03721393,35.0,228.0,603.0,11.0,6.0,24.0,35.0,162.0,15.0,9.0,8.0
-117.4972004,47.8771027,0.0,-1.0,628.0,2.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.2889305,47.25996742,0.0,292.0,768.0,13.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.1868824,47.4718825,0.0,325.0,751.0,7.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.119426,47.33653868,0.0,-1.0,836.0,2.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.2121598,47.73284895,0.0,-1.0,731.0,0.0,0.0,0.0,0.0,103.0,9.0,8.0,3.0
-117.3856106,47.60800317,0.0,-1.0,724.0,2.0,0.0,0.0,0.0,91.0,1739.0,665.0,649.0
-117.190559,47.97234723,0.0,276.0,830.0,9.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0
-117.509049,47.52447287,25.0,256.0,671.0,4.0,6.0,3.0,25.0,162.0,0.0,0.0,0.0
-117.3775799,47.87955101,55.0,101.0,527.0,6.0,11.0,3.0,55.0,162.0,49.0,32.0,25.0
-117.6887817,47.56403687,0.0,331.0,732.0,4.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0
-117.2954695,47.85269828,25.0,-1.0,571.0,0.0,1.0,100.0,25.0,122.0,34.0,24.0,11.0
-117.0676922,47.78940006,25.0,153.0,748.0,9.0,6.0,3.0,25.0,185.0,0.0,0.0,0.0
-117.2946975,47.48757598,0.0,265.0,749.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.5460423,47.51195512,0.0,-1.0,721.0,0.0,0.0,0.0,0.0,121.0,46.0,41.0,19.0
-117.5686931,47.61017254,0.0,-1.0,733.0,1.0,0.0,0.0,0.0,121.0,22.0,24.0,4.0
-117.4977414,47.91269318,0.0,-1.0,620.0,0.0,0.0,0.0,0.0,122.0,88.0,97.0,35.0
-117.2231999,47.47807432,45.0,325.0,714.0,7.0,8.0,25.0,45.0,188.0,0.0,0.0,0.0
-117.0914991,47.50844557,0.0,-1.0,806.0,1.0,0.0,0.0,0.0,102.0,84.0,41.0,17.0
-117.7324299,47.62526064,25.0,-1.0,714.0,1.0,6.0,9.0,25.0,162.0,67.0,49.0,20.0
-117.3341616,48.04207204,0.0,-1.0,654.0,1.0,0.0,0.0,0.0,93.0,28.0,16.0,8.0
-117.1486868,47.9397302,65.0,58.0,1172.0,12.0,16.0,14.0,65.0,165.0,0.0,0.0,0.0
-117.4235078,47.58271341,25.0,-1.0,714.0,1.0,6.0,8.0,25.0,122.0,76.0,81.0,28.0
-117.6443494,47.37112642,0.0,-1.0,711.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.3723446,47.28588494,0.0,159.0,735.0,5.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.6153127,47.27036811,0.0,80.0,715.0,11.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.1757618,47.58800272,0.0,286.0,749.0,11.0,0.0,0.0,0.0,122.0,10.0,8.0,4.0
-117.0880053,47.73609792,0.0,-1.0,714.0,1.0,0.0,0.0,0.0,122.0,66.0,41.0,22.0
-117.3318854,47.35262497,35.0,111.0,728.0,5.0,9.0,3.0,35.0,162.0,0.0,0.0,0.0
-117.4437622,47.6718208,0.0,-1.0,573.0,1.0,0.0,0.0,0.0,91.0,2123.0,1095.0,850.0
-117.3301825,47.4752542,0.0,302.0,750.0,4.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
-117.5698958,47.58667836,0.0,-1.0,738.0,1.0,0.0,0.0,0.0,91.0,0.0,24.0,0.0
-117.4901195,47.41004882,0.0,-1.0,726.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0
-117.4718377,47.58078382,45.0,264.0,708.0,3.0,8.0,12.0,45.0,188.0,232.0,89.0,71.0
-117.2851157,47.72760511,0.0,315.0,705.0,6.0,0.0,0.0,0.0,102.0,73.0,57.0,24.0
-117.3933375,47.82218771,0.0,-1.0,606.0,2.0,0.0,0.0,0.0,121.0,376.0,122.0,116.0
-117.4505626,47.58413528,45.0,300.0,645.0,8.0,8.0,12.0,45.0,188.0,8.0,8.0,4.0
-117.751492,47.64843303,0.0,-1.0,747.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
