fid,LATITUDE,LONGITUDE
778227,47.4608,-117.5051
778228,47.4698,-117.4896
778229,47.482889,-117.502328
778230,47.48481,-117.5042
778231,47.43576,-117.4822
778232,47.45951,-117.4795
778233,47.421167,-117.499888
778234,47.26502,-117.44294
778235,47.27243,-117.40996
778236,47.28329,-117.43142
778237,47.28339,-117.39891
778238,47.30539,-117.4092
778239,47.31622,-117.3612
778240,47.341,-117.4653
778241,47.34890001,-117.3884
778242,47.36666667,-117.4166667
778243,47.3977287,-117.424922
778244,47.41448,-117.40413
778245,47.42153,-117.44248
778246,47.42882,-117.4639
778247,47.43236002,-117.4477
778248,47.43602,-117.44222
778249,47.44451591,-117.4476238
778250,47.44641602,-117.4677448
778251,47.447,-117.40891
778252,47.283,-117.3891
778253,47.4356,-117.463
778254,47.4501,-117.4524
778255,47.366,-117.4004
778256,47.3556,-117.4556
778257,47.28439,-117.3618
778258,47.3386,-117.41289
778260,47.26898,-117.3714
778261,47.31042612,-117.445014
778262,47.28209612,-117.427314
778263,47.4766,-117.4694
778264,47.48114,-117.4689
778265,47.48477,-117.46877
778266,47.48477,-117.46877
778267,47.48839,-117.4686
778268,47.49564,-117.46835
778269,47.49564,-117.46835
778270,47.49548,-117.46301
778271,47.50998,-117.46296
778272,47.5274,-117.4626
778273,47.4847,-117.4624
778274,47.47709,-117.45828
778275,47.46598,-117.45827
778276,47.50607,-117.45239
778277,47.52039,-117.45211
778278,47.4695,-117.4492
778279,47.465,-117.4491
778280,47.45846,-117.44761
778281,47.48777,-117.44737
778282,47.45839,-117.44228
778283,47.48397,-117.4422
778284,47.51665,-117.44161
778285,47.48753,-117.4369
778286,47.49121,-117.43687
778287,47.5023,-117.431
778288,47.50555,-117.43069
778289,47.49059,-117.422
778290,47.51266,-117.41934
778291,47.51628,-117.41926
778292,47.47608,-117.41388
778293,47.519,-117.4088
778294,47.46158,-117.40344
778295,47.4725,-117.40327
778296,47.4578,-117.401
778297,47.46689,-117.4348
778298,47.45946,-117.43701
778299,47.50377,-117.4565
778300,47.51294,-117.4886
778301,47.53006,-117.4355
778302,47.52334,-117.4518
778303,47.49075,-117.4675
778304,47.5172,-117.4911
778305,47.49982613,-117.431914
778306,47.50899,-117.39799
778307,47.5126,-117.39791
778308,47.5274,-117.39776
778309,47.52374,-117.39773
778310,47.48451,-117.394
778311,47.51261,-117.39254
778312,47.48719,-117.38734
778313,47.51994,-117.38702
778314,47.52728,-117.387
778315,47.52365,-117.38698
778316,47.5155,-117.3849
778317,47.512,-117.3813
778318,47.5193,-117.3803
778319,47.4724,-117.3796
778320,47.48711,-117.37652
778321,47.46976644,-117.3719972
778322,47.47607,-117.37111
778323,47.528,-117.364
778324,47.498806,-117.393972
778325,47.47068,-117.3792
778326,47.52005,-117.3922
778327,47.51676,-117.36802
778328,47.5288,-117.3817
778361,47.3952,-117.5431
778362,47.4,-117.5333333
778363,47.4004,-117.5864
778364,47.4032,-117.5784
778365,47.40638889,-117.5366667
778366,47.40756,-117.57245
778367,47.408931,-117.547788
778368,47.4115,-117.5355
778369,47.4144,-117.5488
778370,47.4144,-117.5431
778371,47.4155,-117.5532
778372,47.416,-117.5294
778373,47.416599,-117.533548
778374,47.4173,-117.5573
778375,47.4185,-117.5744
778376,47.4195,-117.5421
778377,47.423793,-117.565427
778378,47.424429,-117.567329
778379,47.4251,-117.5652
778380,47.4255,-117.5648
778381,47.4281,-117.5365
778382,47.4311,-117.5436
778383,47.432,-117.543
778384,47.433,-117.568
778385,47.43301,-117.5886
778386,47.4352,-117.5682
778387,47.4361,-117.5757
778388,47.4387,-117.5644
778389,47.4409,-117.5438
778390,47.4427,-117.5431
778391,47.35681,-117.64196
778392,47.35689,-117.65803
778393,47.36142,-117.6224
778394,47.3641,-117.70161
778395,47.36615,-117.6221
778396,47.36781,-117.66891
778397,47.374,-117.61
778398,47.3825,-117.6298
778399,47.3832,-117.6677
778400,47.38416667,-117.6513889
778401,47.3844,-117.6402
778402,47.38972,-117.67982
778403,47.3902,-117.6432
778404,47.393059,-117.61282
778405,47.39693,-117.67984
778406,47.39730159,-117.6881977
778407,47.411,-117.648
778408,47.41666667,-117.6333333
778409,47.41845,-117.65852
778410,47.4195,-117.6071
778411,47.4243,-117.6302
778412,47.4245,-117.6294
778413,47.42565,-117.653
778414,47.4282,-117.6101
778415,47.428618,-117.613015
778416,47.4296,-117.68534
778417,47.4319,-117.7117
778418,47.43313,-117.63176
778419,47.43321999,-117.7014
778420,47.40968,-117.6816
778500,47.6336,-117.34434
778501,47.65178,-117.34431
778502,47.65178,-117.34431
778503,47.6221,-117.3347
778504,47.6365,-117.3346
778505,47.63351,-117.33367
778506,47.63351,-117.33367
778507,47.6226,-117.33367
778508,47.64444,-117.33365
778509,47.6408,-117.33366
778510,47.64444,-117.33365
778511,47.6517,-117.33363
778512,47.6517,-117.33363
778513,47.6444,-117.32833
778514,47.63347,-117.32833
778515,47.65165,-117.3283
778516,47.636944,-117.320278
778517,47.61889,-117.31764
778518,47.64067,-117.31762
778519,47.64067,-117.31762
778520,47.62974,-117.31763
778521,47.6443,-117.31761
778522,47.6443,-117.31761
778523,47.64066998,-117.3176
778524,47.6221,-117.3132
778525,47.6509,-117.3132
778526,47.64425,-117.31224
778527,47.64425,-117.31224
778528,47.6515,-117.31218
778529,47.63332,-117.30692
778530,47.64057,-117.3069
778531,47.6376,-117.3362
778532,47.6273,-117.342
778533,47.61901,-117.33903
778534,47.62627,-117.33902
778535,47.6358,-117.3486
778536,47.6397,-117.3163
778537,47.635,-117.3355
778538,47.63333,-117.3336
778539,47.64538,-117.32005
778540,47.62763,-117.344
778541,47.64949,-117.3397
778542,47.63777,-117.3389
778543,47.61609,-117.293
778544,47.63907,-117.2867
778545,47.61877616,-117.265514
778546,47.62979,-117.0583
778547,47.6311,-117.0538
778548,47.6324,-117.082
778549,47.633483,-117.056217
778550,47.63607,-117.075
778551,47.6365,-117.0773
778552,47.6366,-117.07048
778553,47.63665,-117.08125
778554,47.63675,-117.10263
778555,47.6368,-117.0557
778556,47.63687001,-117.1402
778557,47.6376,-117.0997
778558,47.6394,-117.1083
778559,47.64019001,-117.0545
778560,47.64019,-117.05453
778561,47.64022,-117.06522
778562,47.6403,-117.1144
778563,47.64048,-117.1295
778564,47.64751998,-117.0654
778565,47.64752,-117.06538
778566,47.65113999,-117.0601
778567,47.65132,-117.10282
778568,47.6543,-117.0607
778569,47.66223,-117.09764
778570,47.66231,-117.1243
778571,47.63625,-117.0616
778572,47.64788,-117.0672
778573,47.65166,-117.0486
778574,47.6306,-117.049
778575,47.63079,-117.0798
778576,47.64929,-117.0508
778577,47.63461,-117.1882
778578,47.63559,-117.0555
778735,47.6489,-117.2963
778736,47.6496,-117.2935
778737,47.65,-117.2945
778738,47.6501,-117.2876
778739,47.651,-117.2956
778740,47.65144,-117.30154
778741,47.65146,-117.2963
778742,47.65146,-117.29626
778743,47.65146,-117.29626
778744,47.65149,-117.29092
778745,47.65149,-117.2909
778746,47.65149,-117.2911
778747,47.65152,-117.28559
778748,47.65152,-117.28559
778749,47.65154,-117.28022
778750,47.65154,-117.28022
778751,47.6519,-117.2934
778752,47.6519,-117.2955
778753,47.652,-117.2934
778754,47.652,-117.2933
778755,47.652,-117.2934
778756,47.6521,-117.2922
778757,47.6529,-117.2936
778758,47.6534,-117.301
778759,47.65385,-117.2996
778760,47.6542,-117.2917
778761,47.65435,-117.2915
778762,47.6544,-117.2813
778763,47.65441,-117.2916
778764,47.65506,-117.30153
778765,47.65512,-117.2909
778766,47.65515,-117.28555
778767,47.65562,-117.2903
778768,47.65581,-117.292
778769,47.65586,-117.3025
778770,47.64865,-117.2859
778771,47.651,-117.2937
778772,47.65161,-117.2959
778773,47.65202,-117.291
778774,47.65169,-117.2909
778775,47.66785,-117.3109
778776,47.65395,-117.3008
778777,47.65199616,-117.291314
778824,47.724,-117.1641
778825,47.681,-117.2301
778826,47.7099,-117.2506
778827,47.7578,-117.1727
778828,47.6856,-117.2326
778829,47.7209,-117.2117
778830,47.70216,-117.2534
778831,47.68069,-117.23164
778832,47.68433,-117.23165
778833,47.73128,-117.205
778834,47.6769,-117.1512
778835,47.7059,-117.20506
778836,47.7059,-117.20506
778837,47.75666,-117.24816
778838,47.72041,-117.19962
778839,47.70593,-117.18352
778840,47.71678,-117.18346
778841,47.7204,-117.20501
778842,47.7495,-117.18891
778843,47.68426,-117.22092
778844,47.68064,-117.22087
778845,47.75239,-117.15828
778846,47.72038,-117.21041
778847,47.70231,-117.18355
778848,47.69867,-117.17314
778849,47.75661,-117.23204
778850,47.74924,-117.16887
778851,47.74584,-117.20504
778852,47.73853,-117.22124
778853,47.73484,-117.16313
778854,47.73483,-117.25886
778855,47.73125,-117.23199
778856,47.72934854,-117.2322343
778857,47.72402,-117.20499
778858,47.71312,-117.1522
778859,47.693,-117.1637
778860,47.6764,-117.1505
778861,47.67992,-117.1711
778862,47.68394,-117.1754
778863,47.6787,-117.164
778864,47.67558,-117.2204
778865,47.70414,-117.1871
778866,47.67774,-117.2345
778867,47.71877,-117.2018
778868,47.67451,-117.1992
778869,47.6786,-117.205
778870,47.74477618,-117.172514
778871,47.71060617,-117.217414
778872,47.67540616,-117.240714
778873,47.6797,-117.0773
778874,47.6800083,-117.0749321
778875,47.68008,-117.04444
778876,47.6812,-117.0576
778877,47.69138,-117.14108
778878,47.69501,-117.1357
778879,47.70583,-117.11993
778880,47.70946,-117.06091
778881,47.70949,-117.13599
778882,47.7102,-117.1439
778883,47.71667,-117.11995
778884,47.7181,-117.1404
778885,47.72031,-117.08859
778886,47.7218,-117.0967
778887,47.72364,-117.1146
778888,47.72403998,-117.1468
778889,47.7256,-117.1165
778890,47.72617676,-117.1243368
778891,47.73133,-117.0659
778892,47.7331,-117.0496
778893,47.73477,-117.13046
778894,47.73488,-117.061
778895,47.73491,-117.08809
778896,47.73635,-117.1224
778897,47.7366,-117.0797
778898,47.74941,-117.08794
778899,47.75196619,-117.0471129
778900,47.70761,-117.144
778901,47.7352,-117.0561
778902,47.72214,-117.0898
778903,47.69468,-117.0551
778904,47.68504,-117.0465
778905,47.69463,-117.0546
778906,47.69414,-117.0561
778907,47.69705,-117.0497
778908,47.72767,-117.0593
778909,47.69128,-117.0642
778910,47.69408,-117.0455
778911,47.69482,-117.0436
778912,47.6808,-117.0547
778913,47.70487,-117.1355
778914,47.6841,-117.0454
778915,47.70871,-117.1375
778916,47.68478,-117.0713
778917,47.7067,-117.1192
778918,47.70833,-117.1146
778919,47.74869,-117.0815
778920,47.69325,-117.0521
778921,47.71572618,-117.104414
778922,47.72384,-117.36016
778923,47.72383,-117.34949
778924,47.69531,-117.34932
778925,47.70943,-117.34405
778926,47.70943,-117.34405
778927,47.70585,-117.344
778928,47.70585,-117.344
778929,47.69877,-117.3439
778930,47.72383,-117.33872
778931,47.70938,-117.33863
778932,47.69154,-117.33859
778933,47.69154,-117.33859
778934,47.69154,-117.33859
778935,47.69154,-117.33859
778936,47.69154,-117.33859
778937,47.69516,-117.33858
778938,47.70683338,-117.3368591
778939,47.72231078,-117.3351784
778940,47.69505,-117.33329
778941,47.72019,-117.33329
778942,47.69143,-117.33327
778943,47.69143,-117.33327
778944,47.68782,-117.33324
778945,47.70939,-117.33322
778946,47.70353252,-117.3307922
778947,47.69857,-117.32792
778948,47.68768,-117.32264
778949,47.7021,-117.31713
778950,47.70573,-117.31712
778951,47.6913,-117.31187
778952,47.72388,-117.31185
778953,47.713,-117.3118
778954,47.70208,-117.31179
778955,47.70213,-117.32247
778956,47.71302,-117.34409
778957,47.69877,-117.34393
778958,47.72748,-117.3226
778959,47.7141,-117.3266
778960,47.721,-117.3323
778961,47.7265,-117.3447
778962,47.6898,-117.3264
778963,47.7098,-117.3358
778964,47.69036,-117.3364
778965,47.72123,-117.3576
778966,47.71659,-117.3065
778967,47.70932,-117.30139
778968,47.71295,-117.29633
778969,47.7057,-117.29628
778970,47.69849,-117.29623
778971,47.71296,-117.29097
778972,47.72396,-117.28566
778973,47.72763,-117.28565
778974,47.70934,-117.28557
778975,47.70934,-117.28557
778976,47.70934,-117.28557
778977,47.71297,-117.28025
778978,47.70571,-117.28019
778979,47.70571,-117.28019
778980,47.70208,-117.28017
778981,47.72394,-117.27492
778982,47.72392,-117.26956
778983,47.71297998,-117.2695
778984,47.70575,-117.2641
778985,47.71297,-117.28025
778986,47.69847,-117.30647
778987,47.7266,-117.2846
778988,47.6965,-117.307
778989,47.68995,-117.2698
778990,47.69532,-117.3039
778991,47.73479,-117.31192
778992,47.7373,-117.2917
778993,47.74116703,-117.3481291
778994,47.74213,-117.29631
778995,47.74914,-117.3604
778996,47.7517,-117.3561
778997,47.75242408,-117.3490337
778998,47.75999,-117.3496
778999,47.76363,-117.3496
779000,47.76363999,-117.3442
779001,47.76365,-117.35494
779002,47.76479152,-117.3434829
779003,47.76728,-117.34955
779004,47.77084,-117.33867
779005,47.77087,-117.34406
779006,47.77092,-117.34946
779007,47.77092,-117.34946
779008,47.77097,-117.35484
779009,47.77126,-117.2804
779010,47.74559,-117.32277
779011,47.75999,-117.35498
779012,47.73849,-117.29632
779013,47.7349,-117.28025
779014,47.76365,-117.35494
779015,47.75999,-117.35498
779016,47.7387,-117.336
779017,47.74334616,-117.3044141
779018,47.76392,-117.2374
779019,47.76757,-117.20495
779020,47.77099,-117.16807
779021,47.77116,-117.18872
779022,47.7749,-117.2589
779023,47.77839,-117.17795
779024,47.77841,-117.19934
779025,47.77845,-117.20478
779026,47.77849,-117.23185
779027,47.7785,-117.25339
779028,47.78,-117.15
779029,47.78186,-117.1677
779030,47.78768982,-117.161045
779031,47.79654,-117.19925
779032,47.7966,-117.24801
779033,47.80366,-117.16178
779034,47.80755,-117.2534
779035,47.81102,-117.18855
779036,47.81473,-117.19937
779037,47.81485,-117.25877
779038,47.81832,-117.19398
779039,47.82138,-117.1542
779040,47.82184,-117.18318
779041,47.82202,-117.21032
779042,47.8249,-117.17049
779043,47.77477,-117.19401
779044,47.79231,-117.13065
779045,47.79292,-117.26411
779046,47.83319,-117.23193
779047,47.7785,-117.25339
779048,47.7749,-117.25885
779049,47.77488,-117.25343
779050,47.76335,-117.1257
779051,47.81823,-117.18317
779052,47.811,-117.18316
779053,47.81473,-117.19937
779054,47.77074,-117.15735
779055,47.82919,-117.20494
779056,47.79959,-117.13586
779057,47.7678,-117.165
779058,47.7629,-117.1678
779059,47.8082,-117.1866
779060,47.8112,-117.1223
779061,47.80721,-117.1142
779062,47.82111617,-117.2623141
779063,47.76384618,-117.109814
779064,47.82393618,-117.2288141
779065,47.82905,-117.3282
779066,47.79641,-117.32813
779067,47.78912002,-117.3281
779068,47.79910116,-117.3273342
779069,47.82185,-117.3229
779070,47.81467,-117.31748
779071,47.8038,-117.3174
779072,47.80388,-117.31206
779073,47.7894,-117.3076
779074,47.82922,-117.3068
779075,47.80387,-117.2911
779076,47.78351575,-117.2893076
779077,47.79656,-117.2857
779078,47.8367,-117.27499
779079,47.8367,-117.27499
779080,47.81478,-117.27496
779081,47.77679473,-117.2731792
779082,47.79292,-117.26951
779083,47.80943,-117.2848
779084,47.81159,-117.2705
779085,47.81159617,-117.2705141
779086,47.83649,-117.36026
779087,47.81096,-117.36011
779088,47.80362,-117.36006
779089,47.79995,-117.36005
779090,47.79632,-117.36002
779091,47.79267,-117.35999
779092,47.79267,-117.35999
779093,47.7949,-117.3561
779094,47.78895,-117.35479
779095,47.80359,-117.35476
779096,47.79264,-117.35477
779097,47.81457,-117.34958
779098,47.81457,-117.34958
779099,47.78536,-117.34948
779100,47.79263,-117.34947
779101,47.82181,-117.3443
779102,47.81092,-117.34424
779103,47.80363,-117.34416
779104,47.80363,-117.34416
779105,47.78537,-117.34415
779106,47.79632,-117.34413
779107,47.78287911,-117.3398349
779108,47.8182,-117.33893
779109,47.80366,-117.33882
779110,47.80366,-117.33882
779111,47.7968,-117.336
779112,47.81736377,-117.3352025
779113,47.8381,-117.3346
779114,47.82904,-117.33363
779115,47.81094,-117.33353
779116,47.81094,-117.33353
779117,47.80368,-117.33348
779118,47.80368,-117.33348
779119,47.80368,-117.33348
