fid,LATITUDE,LONGITUDE,CanopyCover,Aspect,Elevation,SlopeD,CanopyBulkDensity,CanopyBaseHeight,CanopyHeight,40FireBehaviorFuel,PopDensity,BuildingDensity,HUDen
778203,47.4328,-117.51202,35,306,702,5,6,24,35,162,39,41,15
778204,47.43625,-117.48515,35,129,721,4,6,10,35,162,0,0,0
778205,47.4462,-117.5168,35,127,709,3,9,4,35,183,0,0,0
778206,47.4465,-117.5096,35,204,696,6,9,3,35,162,0,0,0
778207,47.44759,-117.47986,35,141,720,5,9,4,35,183,0,0,0
778208,47.4491,-117.4881,35,285,713,5,6,37,35,162,0,0,0
778209,47.45515,-117.47974,0,-1,707,1,0,0,0,103,25,24,10
778210,47.45535,-117.52161,25,-1,711,1,6,4,25,185,41,41,17
778211,47.4554,-117.4883,35,-1,715,2,6,15,35,183,58,57,23
778212,47.45909,-117.49566,35,-1,708,1,9,4,35,183,0,0,0
778213,47.4591,-117.4894,0,327,709,3,0,0,0,122,33,32,13
778214,47.4592,-117.4882,35,304,711,4,6,24,35,162,33,32,13
778215,47.4632,-117.5243,35,248,715,4,6,24,35,162,0,0,0
778216,47.4635,-117.4891,0,-1,705,0,0,0,0,122,0,0,0
778217,47.4742,-117.4873,35,103,712,4,6,37,35,162,0,0,0
778218,47.40861111,-117.5072222,0,-1,707,1,0,0,0,122,0,0,0
778219,47.457,-117.489,25,-1,719,1,4,11,25,183,33,32,13
778220,47.4102,-117.4727,0,143,725,5,0,0,0,123,0,0,0
778221,47.4816,-117.5043,35,227,719,5,6,37,35,162,0,0,0
778222,47.486,-117.5,35,147,720,6,6,10,35,162,0,0,0
778223,47.46,-117.505,35,-1,711,0,6,10,35,162,16,16,6
778224,47.4547,-117.4954,35,299,711,3,6,24,35,162,0,0,0
778225,47.4521,-117.4956,0,295,707,4,0,0,0,91,33,32,13
778226,47.4777,-117.4762,35,280,714,4,6,24,35,162,0,0,0
778227,47.4608,-117.5051,0,-1,713,2,0,0,0,91,16,16,6
778228,47.4698,-117.4896,0,120,709,5,0,0,0,122,48,49,19
778229,47.482889,-117.502328,25,122,716,6,6,9,25,162,0,0,0
778230,47.48481,-117.5042,45,-1,729,1,8,12,45,188,0,0,0
778231,47.43576,-117.4822,35,178,717,8,6,24,35,162,0,0,0
778232,47.45951,-117.4795,0,-1,712,0,0,0,0,91,92,41,22
778233,47.421167,-117.499888,35,-1,707,2,6,8,35,183,0,0,0
778234,47.26502,-117.44294,0,-1,737,2,0,0,0,93,0,0,0
778235,47.27243,-117.40996,45,340,663,6,8,16,45,186,0,0,0
778236,47.28329,-117.43142,0,143,739,4,0,0,0,102,0,0,0
778237,47.28339,-117.39891,0,260,715,5,0,0,0,93,0,0,0
778238,47.30539,-117.4092,0,339,742,7,0,0,0,93,0,0,0
778239,47.31622,-117.3612,0,129,744,8,0,0,0,93,0,0,0
778240,47.341,-117.4653,0,334,755,4,0,0,0,93,0,0,0
778241,47.34890001,-117.3884,0,47,779,4,0,0,0,93,8,24,8
778242,47.36666667,-117.4166667,0,117,775,4,0,0,0,93,0,0,0
778243,47.3977287,-117.424922,0,325,743,7,0,0,0,101,0,0,0
778244,47.41448,-117.40413,0,316,742,4,0,0,0,93,0,0,0
778245,47.42153,-117.44248,35,348,740,4,6,12,35,161,0,0,0
778246,47.42882,-117.4639,0,-1,726,2,0,0,0,142,27,32,10
778247,47.43236002,-117.4477,0,4,735,7,0,0,0,102,0,0,0
778248,47.43602,-117.44222,0,-1,733,2,0,0,0,122,0,0,0
778249,47.44451591,-117.4476238,35,171,734,4,6,10,35,162,0,0,0
778250,47.44641602,-117.4677448,45,307,722,10,8,12,45,188,0,0,0
778251,47.447,-117.40891,0,-1,732,0,0,0,0,93,0,0,0
778252,47.283,-117.3891,0,101,703,3,0,0,0,93,0,0,0
778253,47.4356,-117.463,45,-1,719,2,8,12,45,188,41,41,17
778254,47.4501,-117.4524,0,-1,740,2,0,0,0,102,0,0,0
778255,47.366,-117.4004,0,113,782,4,0,0,0,93,0,0,0
778256,47.3556,-117.4556,0,-1,769,2,0,0,0,93,0,0,0
778257,47.28439,-117.3618,0,135,684,9,0,0,0,122,0,0,0
778258,47.3386,-117.41289,0,12,774,4,0,0,0,93,0,0,0
778260,47.26898,-117.3714,0,318,667,3,0,0,0,102,0,32,0
778261,47.31042612,-117.445014,0,117,745,3,0,0,0,93,0,0,0
778262,47.28209612,-117.427314,0,171,714,3,0,0,0,91,0,0,0
778263,47.4766,-117.4694,25,-1,717,1,6,9,25,162,0,0,0
778264,47.48114,-117.4689,35,-1,720,2,6,37,35,162,32,41,18
778265,47.48477,-117.46877,35,-1,715,1,6,12,35,183,71,89,40
778266,47.48477,-117.46877,35,-1,715,1,6,12,35,183,71,89,40
778267,47.48839,-117.4686,0,306,715,3,0,0,0,91,58,73,33
778268,47.49564,-117.46835,45,69,703,3,8,5,45,183,11,16,8
778269,47.49564,-117.46835,45,69,703,3,8,5,45,183,11,16,8
778270,47.49548,-117.46301,35,170,707,3,6,15,35,183,11,16,8
778271,47.50998,-117.46296,0,-1,699,1,0,0,0,102,283,162,125
778272,47.5274,-117.4626,0,-1,709,1,0,0,0,123,65,57,24
778273,47.4847,-117.4624,0,113,717,3,0,0,0,102,66,73,34
778274,47.47709,-117.45828,0,-1,711,0,0,0,0,103,45,57,26
778275,47.46598,-117.45827,0,119,717,3,0,0,0,122,0,0,0
778276,47.50607,-117.45239,35,-1,710,1,6,24,35,162,74,49,23
778277,47.52039,-117.45211,25,-1,710,1,4,11,25,183,155,74,41
778278,47.4695,-117.4492,0,-1,717,1,0,0,0,122,0,0,0
778279,47.465,-117.4491,35,-1,723,2,6,8,35,183,0,0,0
778280,47.45846,-117.44761,35,9,709,5,6,8,35,183,56,41,20
778281,47.48777,-117.44737,0,-1,719,1,0,0,0,91,37,32,14
778282,47.45839,-117.44228,35,-1,718,1,6,10,35,162,13,8,4
778283,47.48397,-117.4422,0,-1,714,1,0,0,0,102,50,32,18
778284,47.51665,-117.44161,35,-1,711,0,9,3,35,183,114,49,21
778285,47.48753,-117.4369,0,-1,711,0,0,0,0,121,0,0,0
778286,47.49121,-117.43687,0,-1,710,1,0,0,0,98,0,0,0
778287,47.5023,-117.431,35,-1,720,2,6,24,35,162,82,81,30
778288,47.50555,-117.43069,45,-1,721,1,6,20,45,183,82,73,33
778289,47.49059,-117.422,0,-1,730,0,0,0,0,91,0,0,0
778290,47.51266,-117.41934,0,-1,735,1,0,0,0,102,99,81,38
778291,47.51628,-117.41926,0,-1,737,1,0,0,0,102,70,57,22
778292,47.47608,-117.41388,0,-1,720,0,0,0,0,121,62,49,20
778293,47.519,-117.4088,0,274,767,6,0,0,0,93,0,0,0
778294,47.46158,-117.40344,0,-1,727,1,0,0,0,122,0,8,0
778295,47.4725,-117.40327,35,-1,723,0,9,4,35,161,88,65,29
778296,47.4578,-117.401,0,262,733,3,0,0,0,93,0,0,0
778297,47.46689,-117.4348,25,-1,724,0,4,23,25,162,0,0,0
778298,47.45946,-117.43701,35,-1,718,0,9,4,35,183,0,0,0
778299,47.50377,-117.4565,0,-1,705,1,0,0,0,102,152,105,71
778300,47.51294,-117.4886,35,-1,727,0,6,10,35,162,9,8,3
778301,47.53006,-117.4355,35,-1,710,2,6,10,35,162,26,24,9
778302,47.52334,-117.4518,35,-1,712,1,6,12,35,183,51,24,10
778303,47.49075,-117.4675,35,323,706,7,9,3,35,162,31,41,19
778304,47.5172,-117.4911,35,-1,708,0,9,3,35,162,5,8,2
778305,47.49982613,-117.431914,45,-1,719,1,6,20,45,183,66,65,24
778306,47.50899,-117.39799,35,-1,744,1,6,10,35,162,0,0,0
778307,47.5126,-117.39791,0,-1,749,1,0,0,0,142,0,0,0
778308,47.5274,-117.39776,0,55,717,6,0,0,0,122,0,0,0
778309,47.52374,-117.39773,45,22,755,16,8,25,45,188,34,24,8
778310,47.48451,-117.394,0,-1,727,0,0,0,0,91,121,81,45
778311,47.51261,-117.39254,45,-1,739,1,12,3,45,183,0,0,0
778312,47.48719,-117.38734,35,250,731,3,6,10,35,162,0,0,0
778313,47.51994,-117.38702,45,293,678,16,8,5,45,188,0,0,0
778314,47.52728,-117.387,35,187,694,5,6,10,35,162,96,57,38
778315,47.52365,-117.38698,0,108,655,5,0,0,0,122,41,24,16
778316,47.5155,-117.3849,0,34,725,11,0,0,0,122,36,24,11
778317,47.512,-117.3813,0,107,738,3,0,0,0,102,11,8,3
778318,47.5193,-117.3803,35,111,683,7,6,10,35,162,0,0,0
778319,47.4724,-117.3796,35,333,735,4,6,24,35,162,81,57,29
778320,47.48711,-117.37652,0,319,726,5,0,0,0,91,12,8,4
778321,47.46976644,-117.3719972,0,-1,735,2,0,0,0,102,0,0,0
778322,47.47607,-117.37111,35,-1,732,1,9,3,35,162,36,24,13
778323,47.528,-117.364,0,-1,580,0,0,0,0,102,0,0,0
778324,47.498806,-117.393972,0,-1,736,1,0,0,0,91,48,32,18
778325,47.47068,-117.3792,35,132,737,4,6,15,35,161,23,16,8
778326,47.52005,-117.3922,0,94,697,11,0,0,0,93,102,65,34
778327,47.51676,-117.36802,45,337,682,16,8,12,45,188,0,0,0
778328,47.5288,-117.3817,0,22,685,7,0,0,0,91,124,73,49
778361,47.3952,-117.5431,0,338,691,3,0,0,0,123,0,0,0
778362,47.4,-117.5333333,0,-1,703,1,0,0,0,123,0,0,0
778363,47.4004,-117.5864,0,-1,702,1,0,0,0,142,0,0,0
778364,47.4032,-117.5784,45,-1,699,1,12,3,45,183,0,0,0
778365,47.40638889,-117.5366667,0,299,697,4,0,0,0,91,0,0,0
778366,47.40756,-117.57245,0,-1,710,2,0,0,0,123,0,0,0
778367,47.408931,-117.547788,35,-1,699,2,6,10,35,162,0,0,0
778368,47.4115,-117.5355,35,254,688,4,6,37,35,162,0,0,0
778369,47.4144,-117.5488,0,-1,690,0,0,0,0,102,0,0,0
778370,47.4144,-117.5431,0,-1,688,1,0,0,0,123,0,0,0
778371,47.4155,-117.5532,35,84,693,4,6,8,35,183,0,0,0
778372,47.416,-117.5294,0,-1,688,1,0,0,0,91,12,43,2
778373,47.416599,-117.533548,35,-1,687,0,9,4,35,183,11,41,2
778374,47.4173,-117.5573,0,54,698,3,0,0,0,143,0,0,0
778375,47.4185,-117.5744,0,-1,698,1,0,0,0,98,0,0,0
778376,47.4195,-117.5421,0,-1,699,1,0,0,0,123,0,0,0
778377,47.423793,-117.565427,0,-1,699,0,0,0,0,91,0,0,0
778378,47.424429,-117.567329,0,-1,699,0,0,0,0,122,0,0,0
778379,47.4251,-117.5652,35,-1,699,0,6,13,35,183,0,0,0
778380,47.4255,-117.5648,25,-1,699,0,6,7,25,183,0,0,0
778381,47.4281,-117.5365,35,-1,695,2,6,10,35,162,0,0,0
778382,47.4311,-117.5436,25,-1,696,0,6,3,25,183,0,0,0
778383,47.432,-117.543,0,-1,696,0,0,0,0,98,0,0,0
778384,47.433,-117.568,35,-1,699,0,9,3,35,183,0,0,0
778385,47.43301,-117.5886,35,-1,707,2,6,12,35,183,0,0,0
778386,47.4352,-117.5682,0,-1,699,0,0,0,0,142,0,0,0
778387,47.4361,-117.5757,0,-1,699,0,0,0,0,142,0,0,0
778388,47.4387,-117.5644,45,-1,699,2,8,9,45,183,0,0,0
778389,47.4409,-117.5438,35,-1,700,1,6,24,35,162,0,0,0
778390,47.4427,-117.5431,35,-1,704,2,6,37,35,162,0,0,0
778391,47.35681,-117.64196,0,198,698,6,0,0,0,123,0,0,0
778392,47.35689,-117.65803,0,100,694,3,0,0,0,102,0,0,0
778393,47.36142,-117.6224,35,138,691,8,6,5,35,142,6,11,8
778394,47.3641,-117.70161,0,265,703,4,0,0,0,102,0,0,0
778395,47.36615,-117.6221,0,137,704,4,0,0,0,102,0,0,0
778396,47.36781,-117.66891,25,-1,690,1,4,11,25,183,0,0,0
778397,47.374,-117.61,0,-1,703,1,0,0,0,121,0,0,0
778398,47.3825,-117.6298,0,-1,709,0,0,0,0,103,0,0,0
778399,47.3832,-117.6677,25,-1,707,2,6,28,25,122,0,0,0
778400,47.38416667,-117.6513889,25,-1,712,2,4,23,25,162,0,0,0
778401,47.3844,-117.6402,35,-1,709,1,6,8,35,183,0,0,0
778402,47.38972,-117.67982,35,-1,706,2,6,10,35,162,0,0,0
778403,47.3902,-117.6432,35,-1,705,1,9,4,35,183,0,0,0
778404,47.393059,-117.61282,35,98,705,4,6,24,35,162,0,0,0
778405,47.39693,-117.67984,25,190,701,4,6,9,25,162,0,0,0
778406,47.39730159,-117.6881977,35,-1,703,2,6,10,35,162,0,0,0
778407,47.411,-117.648,25,-1,708,1,4,48,25,122,33,41,14
778408,47.41666667,-117.6333333,0,-1,702,0,0,0,0,122,0,0,0
778409,47.41845,-117.65852,35,-1,708,1,6,24,35,162,0,0,0
778410,47.4195,-117.6071,0,-1,699,0,0,0,0,122,0,0,0
778411,47.4243,-117.6302,35,323,704,3,6,24,35,162,0,0,0
778412,47.4245,-117.6294,35,296,707,3,6,24,35,162,0,0,0
778413,47.42565,-117.653,0,-1,714,0,0,0,0,122,44,41,18
778414,47.4282,-117.6101,0,-1,704,1,0,0,0,123,0,0,0
778415,47.428618,-117.613015,35,-1,705,0,9,4,35,183,0,0,0
778416,47.4296,-117.68534,0,205,750,3,0,0,0,102,0,0,0
778417,47.4319,-117.7117,35,-1,716,1,6,10,35,162,30,41,15
778418,47.43313,-117.63176,25,-1,714,1,6,9,25,162,0,0,0
778419,47.43321999,-117.7014,35,-1,720,0,6,12,35,183,12,16,6
778420,47.40968,-117.6816,35,-1,707,1,9,3,35,162,0,0,0
778500,47.6336,-117.34434,0,-1,710,2,0,0,0,91,807,430,364
778501,47.65178,-117.34431,0,-1,590,1,0,0,0,91,2209,1111,1015
778502,47.65178,-117.34431,0,-1,590,1,0,0,0,91,2209,1111,1015
778503,47.6221,-117.3347,0,317,686,4,0,0,0,93,22,24,11
778504,47.6365,-117.3346,0,285,672,3,0,0,0,122,0,0,0
778505,47.63351,-117.33367,0,236,678,3,0,0,0,122,102,81,42
778506,47.63351,-117.33367,0,236,678,3,0,0,0,122,102,81,42
778507,47.6226,-117.33367,0,311,690,4,0,0,0,102,30,32,15
778508,47.64444,-117.33365,55,338,643,10,11,8,55,188,624,316,284
778509,47.6408,-117.33366,0,269,679,3,0,0,0,91,1010,462,429
778510,47.64444,-117.33365,55,338,643,10,11,8,55,188,624,316,284
778511,47.6517,-117.33363,45,214,599,4,6,20,45,183,783,592,381
778512,47.6517,-117.33363,45,214,599,4,6,20,45,183,783,592,381
778513,47.6444,-117.32833,0,357,639,6,0,0,0,91,917,308,293
778514,47.63347,-117.32833,45,299,706,3,8,3,45,188,74,49,28
778515,47.65165,-117.3283,0,-1,593,1,0,0,0,91,1352,819,582
778516,47.636944,-117.320278,55,328,682,8,11,3,55,162,148,97,57
778517,47.61889,-117.31764,0,259,772,8,0,0,0,122,97,89,41
778518,47.64067,-117.31762,0,302,650,5,0,0,0,91,1082,357,298
778519,47.64067,-117.31762,0,302,650,5,0,0,0,91,1082,357,298
778520,47.62974,-117.31763,45,254,786,11,6,20,45,183,25,16,9
778521,47.6443,-117.31761,0,345,646,7,0,0,0,91,1104,373,321
778522,47.6443,-117.31761,0,345,646,7,0,0,0,91,1104,373,321
778523,47.64066998,-117.3176,0,302,650,5,0,0,0,91,1082,357,298
778524,47.6221,-117.3132,55,298,813,13,11,3,55,162,0,0,0
778525,47.6509,-117.3132,0,-1,617,1,0,0,0,91,2491,1160,820
778526,47.64425,-117.31224,45,104,643,3,8,25,45,188,269,105,96
778527,47.64425,-117.31224,45,104,643,3,8,25,45,188,269,105,96
778528,47.6515,-117.31218,0,-1,616,1,0,0,0,91,2692,1273,782
778529,47.63332,-117.30692,35,42,726,11,6,10,35,162,224,57,44
778530,47.64057,-117.3069,45,7,651,11,8,3,45,188,90,57,51
778531,47.6376,-117.3362,0,-1,665,1,0,0,0,91,54,24,18
778532,47.6273,-117.342,0,72,674,3,0,0,0,91,753,414,250
778533,47.61901,-117.33903,45,70,696,9,6,20,45,183,552,203,199
778534,47.62627,-117.33902,0,-1,679,2,0,0,0,91,26,114,25
778535,47.6358,-117.3486,0,318,704,3,0,0,0,91,1969,795,667
778536,47.6397,-117.3163,45,1,668,5,8,3,45,188,197,89,61
778537,47.635,-117.3355,0,281,673,4,0,0,0,91,63,73,32
778538,47.63333,-117.3336,0,261,677,3,0,0,0,122,89,73,38
778539,47.64538,-117.32005,45,338,615,8,6,20,45,183,946,365,330
778540,47.62763,-117.344,45,107,696,7,6,20,45,183,707,333,241
778541,47.64949,-117.3397,0,-1,592,0,0,0,0,91,1223,584,453
778542,47.63777,-117.3389,0,38,680,4,0,0,0,91,176,81,57
778543,47.61609,-117.293,0,214,763,9,0,0,0,122,25,16,10
778544,47.63907,-117.2867,35,176,721,5,6,10,35,162,0,0,0
778545,47.61877616,-117.265514,0,147,628,8,0,0,0,91,642,284,226
778546,47.62979,-117.0583,0,-1,631,2,0,0,0,103,0,0,0
778547,47.6311,-117.0538,55,340,680,7,11,3,55,162,0,0,0
778548,47.6324,-117.082,55,43,756,13,11,3,55,162,0,0,0
778549,47.633483,-117.056217,45,209,682,10,8,3,45,188,26,16,9
778550,47.63607,-117.075,65,334,694,19,16,3,65,162,148,67,71
778551,47.6365,-117.0773,55,348,667,20,11,3,55,162,418,196,219
778552,47.6366,-117.07048,0,-1,626,0,0,0,0,98,879,0,0
778553,47.63665,-117.08125,0,43,633,7,0,0,0,91,729,285,304
778554,47.63675,-117.10263,0,345,739,7,0,0,0,122,14,8,4
778555,47.6368,-117.0557,65,283,687,13,16,6,65,165,0,0,0
778556,47.63687001,-117.1402,0,-1,623,0,0,0,0,102,0,0,0
778557,47.6376,-117.0997,0,56,733,5,0,0,0,91,55,32,17
778558,47.6394,-117.1083,0,176,710,6,0,0,0,102,0,0,0
778559,47.64019001,-117.0545,0,175,747,7,0,0,0,122,0,0,0
778560,47.64019,-117.05453,0,175,747,7,0,0,0,122,0,0,0
778561,47.64022,-117.06522,0,262,626,4,0,0,0,122,73,44,24
778562,47.6403,-117.1144,0,194,688,5,0,0,0,122,0,0,0
778563,47.64048,-117.1295,0,-1,626,2,0,0,0,142,0,0,0
778564,47.64751998,-117.0654,45,193,664,9,8,3,45,188,12,8,5
778565,47.64752,-117.06538,45,193,664,9,8,3,45,188,12,8,5
778566,47.65113999,-117.0601,25,225,741,18,6,9,25,162,0,0,0
778567,47.65132,-117.10282,0,116,704,11,0,0,0,122,26,16,10
778568,47.6543,-117.0607,0,223,812,17,0,0,0,122,22,16,9
778569,47.66223,-117.09764,0,-1,634,2,0,0,0,91,1959,608,595
778570,47.66231,-117.1243,0,323,630,3,0,0,0,122,81,16,37
778571,47.63625,-117.0616,35,277,628,4,1,100,35,161,41,25,14
778572,47.64788,-117.0672,55,265,654,10,11,3,55,188,136,81,67
778573,47.65166,-117.0486,0,80,779,8,0,0,0,122,33,24,14
778574,47.6306,-117.049,0,215,805,10,0,0,0,122,0,0,0
778575,47.63079,-117.0798,55,56,800,9,11,3,55,188,0,0,0
778576,47.64929,-117.0508,35,80,815,9,6,10,35,162,33,24,14
778577,47.63461,-117.1882,45,310,649,7,8,12,45,188,945,333,304
778578,47.63559,-117.0555,15,274,714,7,5,3,15,122,0,0,0
778735,47.6489,-117.2963,25,3,680,7,6,9,25,162,0,0,0
778736,47.6496,-117.2935,0,7,673,3,0,0,0,122,0,0,0
778737,47.65,-117.2945,35,0,671,8,6,10,35,162,0,0,0
778738,47.6501,-117.2876,35,254,663,11,6,10,35,162,0,0,0
778739,47.651,-117.2956,45,47,662,6,8,12,45,188,0,0,0
778740,47.65144,-117.30154,0,-1,618,0,0,0,0,91,904,406,515
778741,47.65146,-117.2963,35,258,664,3,6,10,35,162,0,0,0
778742,47.65146,-117.29626,35,258,664,3,6,10,35,162,0,0,0
778743,47.65146,-117.29626,35,258,664,3,6,10,35,162,0,0,0
778744,47.65149,-117.29092,45,65,623,11,8,25,45,188,25,8,5
778745,47.65149,-117.2909,45,65,623,11,8,25,45,188,25,8,5
778746,47.65149,-117.2911,55,51,631,19,11,3,55,188,25,8,5
778747,47.65152,-117.28559,55,40,643,13,11,3,55,188,0,0,0
778748,47.65152,-117.28559,55,40,643,13,11,3,55,188,0,0,0
778749,47.65154,-117.28022,0,-1,606,1,0,0,0,91,524,195,172
778750,47.65154,-117.28022,0,-1,606,1,0,0,0,91,524,195,172
778751,47.6519,-117.2934,35,52,656,8,6,10,35,162,0,0,0
778752,47.6519,-117.2955,45,18,660,7,8,3,45,188,0,0,0
778753,47.652,-117.2934,35,40,654,8,9,3,35,162,0,0,0
778754,47.652,-117.2933,35,40,654,8,9,3,35,162,0,0,0
778755,47.652,-117.2934,35,40,654,8,9,3,35,162,0,0,0
778756,47.6521,-117.2922,35,66,642,12,6,10,35,162,0,0,0
778757,47.6529,-117.2936,55,0,641,3,11,3,55,188,47,16,41
778758,47.6534,-117.301,45,316,628,14,12,3,45,188,752,268,649
778759,47.65385,-117.2996,0,37,635,11,0,0,0,142,9,16,4
778760,47.6542,-117.2917,0,65,615,6,0,0,0,91,0,16,0
778761,47.65435,-117.2915,0,57,611,8,0,0,0,91,9,24,4
778762,47.6544,-117.2813,0,-1,608,2,0,0,0,91,492,227,173
778763,47.65441,-117.2916,0,65,615,6,0,0,0,91,0,16,0
778764,47.65506,-117.30153,0,-1,605,2,0,0,0,91,1467,527,1239
778765,47.65512,-117.2909,0,-1,605,1,0,0,0,91,53,89,17
778766,47.65515,-117.28555,0,352,609,8,0,0,0,91,118,114,20
778767,47.65562,-117.2903,0,-1,605,1,0,0,0,91,62,154,21
778768,47.65581,-117.292,0,-1,604,1,0,0,0,91,9,105,4
778769,47.65586,-117.3025,0,45,604,3,0,0,0,91,1292,535,1042
778770,47.64865,-117.2859,35,193,666,13,6,37,35,162,0,0,0
778771,47.651,-117.2937,35,253,669,6,9,3,35,162,0,0,0
778772,47.65161,-117.2959,35,46,663,3,6,10,35,162,0,0,0
778773,47.65202,-117.291,55,50,618,11,11,3,55,162,25,8,5
778774,47.65169,-117.2909,55,39,622,12,11,3,55,188,25,8,5
778775,47.66785,-117.3109,0,-1,595,0,0,0,0,91,52,89,29
778776,47.65395,-117.3008,65,316,620,12,16,3,65,188,996,357,856
778777,47.65199616,-117.291314,55,79,625,17,11,3,55,188,25,8,5
778824,47.724,-117.1641,35,97,925,15,6,24,35,162,0,0,0
778825,47.681,-117.2301,0,-1,618,2,0,0,0,121,0,0,0
778826,47.7099,-117.2506,0,-1,726,0,0,0,0,93,0,0,0
778827,47.7578,-117.1727,35,186,890,17,6,24,35,162,8,8,4
778828,47.6856,-117.2326,0,-1,607,0,0,0,0,91,273,49,132
778829,47.7209,-117.2117,45,285,739,6,8,12,45,188,84,65,30
778830,47.70216,-117.2534,0,170,724,3,0,0,0,121,49,32,11
778831,47.68069,-117.23164,0,118,617,5,0,0,0,122,0,0,0
778832,47.68433,-117.23165,45,343,617,6,8,3,45,188,131,16,65
778833,47.73128,-117.205,0,220,740,3,0,0,0,102,29,24,12
778834,47.6769,-117.1512,0,-1,618,1,0,0,0,91,1599,635,614
778835,47.7059,-117.20506,0,-1,622,1,0,0,0,122,681,235,210
778836,47.7059,-117.20506,0,-1,622,1,0,0,0,122,681,235,210
778837,47.75666,-117.24816,0,281,603,7,0,0,0,102,62,24,20
778838,47.72041,-117.19962,0,291,786,15,0,0,0,122,21,16,7
778839,47.70593,-117.18352,0,212,686,12,0,0,0,102,69,65,24
778840,47.71678,-117.18346,0,85,816,20,0,0,0,122,23,24,10
778841,47.7204,-117.20501,55,82,737,10,11,3,55,162,53,41,19
778842,47.7495,-117.18891,0,262,770,9,0,0,0,93,0,0,0
778843,47.68426,-117.22092,0,240,599,11,0,0,0,91,0,89,0
778844,47.68064,-117.22087,0,33,598,10,0,0,0,122,81,40,40
778845,47.75239,-117.15828,55,107,949,18,11,8,55,142,0,0,0
778846,47.72038,-117.21041,0,257,751,3,0,0,0,102,137,105,48
778847,47.70231,-117.18355,0,-1,634,1,0,0,0,91,2049,770,720
778848,47.69867,-117.17314,0,-1,631,1,0,0,0,101,218,195,108
778849,47.75661,-117.23204,65,353,625,7,16,3,65,162,0,0,0
778850,47.74924,-117.16887,35,353,949,15,6,9,35,142,0,0,0
778851,47.74584,-117.20504,0,169,716,5,0,0,0,93,55,49,16
778852,47.73853,-117.22124,0,297,734,5,0,0,0,93,0,0,0
778853,47.73484,-117.16313,0,145,799,15,0,0,0,122,0,0,0
778854,47.73483,-117.25886,0,-1,717,1,0,0,0,102,64,57,22
778855,47.73125,-117.23199,0,-1,749,1,0,0,0,93,18,16,6
778856,47.72934854,-117.2322343,0,-1,750,1,0,0,0,91,18,16,6
778857,47.72402,-117.20499,0,-1,744,2,0,0,0,122,39,41,16
778858,47.71312,-117.1522,0,170,743,11,0,0,0,122,51,41,18
778859,47.693,-117.1637,0,-1,619,0,0,0,0,91,0,0,0
778860,47.6764,-117.1505,0,-1,618,0,0,0,0,91,1943,787,748
778861,47.67992,-117.1711,35,154,602,8,6,24,35,162,96,59,37
778862,47.68394,-117.1754,0,-1,614,2,0,0,0,91,25,81,1
778863,47.6787,-117.164,0,-1,616,0,0,0,0,91,1063,511,398
778864,47.67558,-117.2204,0,-1,605,0,0,0,0,91,0,24,0
778865,47.70414,-117.1871,0,144,671,14,0,0,0,122,242,105,98
778866,47.67774,-117.2345,0,-1,601,1,0,0,0,91,7285,908,3652
778867,47.71877,-117.2018,45,263,761,9,8,3,45,188,53,41,19
778868,47.67451,-117.1992,45,215,601,5,8,12,45,188,0,29,0
778869,47.6786,-117.205,0,211,603,9,0,0,0,122,0,0,0
778870,47.74477618,-117.172514,25,214,850,8,4,41,25,162,45,41,19
778871,47.71060617,-117.217414,45,200,687,18,8,12,45,188,20,16,7
778872,47.67540616,-117.240714,0,-1,600,2,0,0,0,91,754,284,348
778873,47.6797,-117.0773,0,328,644,4,0,0,0,91,914,243,508
778874,47.6800083,-117.0749321,0,-1,647,2,0,0,0,91,821,195,432
778875,47.68008,-117.04444,45,73,673,4,8,3,45,188,32,32,12
778876,47.6812,-117.0576,45,259,748,17,8,3,45,188,16,16,6
778877,47.69138,-117.14108,0,-1,620,2,0,0,0,93,0,0,0
778878,47.69501,-117.1357,0,-1,627,1,0,0,0,93,0,0,0
778879,47.70583,-117.11993,0,-1,631,1,0,0,0,91,395,260,114
778880,47.70946,-117.06091,0,-1,636,0,0,0,0,91,1531,681,524
778881,47.70949,-117.13599,0,115,641,5,0,0,0,142,184,146,66
778882,47.7102,-117.1439,0,176,725,8,0,0,0,91,164,130,59
778883,47.71667,-117.11995,0,219,740,4,0,0,0,122,27,16,9
778884,47.7181,-117.1404,0,81,690,7,0,0,0,122,72,57,26
778885,47.72031,-117.08859,0,143,677,18,0,0,0,122,57,41,22
778886,47.7218,-117.0967,35,258,739,14,6,37,35,162,47,32,14
778887,47.72364,-117.1146,0,-1,735,2,0,0,0,93,13,8,4
778888,47.72403998,-117.1468,65,73,725,14,16,3,65,162,0,0,0
778889,47.7256,-117.1165,0,203,743,7,0,0,0,93,93,57,31
778890,47.72617676,-117.1243368,35,277,766,9,6,24,35,162,0,0,0
778891,47.73133,-117.0659,0,153,645,7,0,0,0,102,196,130,67
778892,47.7331,-117.0496,0,-1,644,1,0,0,0,122,86,57,29
778893,47.73477,-117.13046,65,303,740,21,16,3,65,162,27,16,9
778894,47.73488,-117.061,0,-1,656,0,0,0,0,91,491,324,169
778895,47.73491,-117.08809,0,-1,715,1,0,0,0,122,34,24,13
778896,47.73635,-117.1224,75,295,840,18,22,3,75,165,27,16,9
778897,47.7366,-117.0797,15,108,686,8,5,8,15,122,181,130,69
